Bonus Episode: Return to Marielda Marathon Livestream
Transcriber:anachilles#0191 (start to approx. 4:57:30 using YouTube feed); thedreadbiter (4:57:30 to end; edits)
[Unnamed Marielda music plays under narration]        
Austin (as Samol):        Well, I suppose I've got a story or two left in these old bones. And hell, since it is another one about Marielda, why not make it about stories and the people who tell them. Now, I know what you might be thinking: Physicality alive, in the era that The Six operated in Marielda, it was knowledge which was forbidden, turned into contraband and currency both, not stories. But as anyone ever wounded by art can tell you, fiction is a sharper knife than information could ever be. And living fiction, played out in front of your eyes and ears? Well, very few things are as well honed as that. And so it was that Samothes, ever jealous and increasingly suspicious that his erstwhile beau might conquer his capital with culture instead of cudgel, all but forbade the theater.
Austin:        Oh, sure.
Janine:        Is just a, is just an older version. Or a newer version.
Austin:        Yeah. Mm-hm. Mm-hm.
Janine:        Who can say?
Austin:        Who could say? Uh, Raven?
Art:        Yeah, uh, hold on —
Austin:        Rushing back —
Art:        I'm, I'm, trying to find a good YouTube video.
Austin:        Oh, okay.
Ali:        [giggling] Okay.
Janine:        YouTube, or U2.
Ali:        A multimedia experience.
Art:        YouTube.
Austin:        Oh, okay.
Ali:        Well, I'm trying to evoke something that perhaps some people in our audience might not be familiar with.
Austin:        Okay.
Ali:        Which is the entrance of the professional wrestler, Kazuchika Okada.
Austin:        Ah, I see.
Sylvia:        Ah, okay.
Ali:        Thank you.
Austin:        The, uh, the rain-maker?
Art:        The rain-maker, yeah.
Sylvia:        The rain-maker.
Austin:        Yes.
Art:        I'm going to put a video in the chat...
Austin:        Mm-hm.
Ali:        Thank you.
Austin:        I'm not going to click it, because I don't want to get muted.
Art:        Yeah.
Austin:        But people at home should definitely click it.
Art:         Yeah, definitely. Do I need to put it in our chat, or is everyone cool with that if they need to click it? Uh... anyway, he is the rain-maker, he makes it rain money.
Austin:        Right.
Art:        Uh, and, you know —
Ali:        [giggling] Oh my god.
Art:         I think, if really convincing counterfeit money was falling from the ceiling, I as the audience of a play...
Austin:        [laughing]
Art:        Wouldn't necessarily care if the person who was supposed to be in this scene was a little late.
Austin:        Was a little late. Money starts falling from the roof, from the ceiling —
Art:        Uh-huh.
Austin:        To distract that the play has just stopped.
Art:        Uh-huh.
Austin:        No one is on stage, there's no music playing — or, there is music playing, but it's money music.
Art:        Right, yeah. It's, uh, yeah, there's the coin-drop sound effect.
Austin:        Right, right, right. Give me, uh, give me a 1D2.
Ali:        Has anyone said that we're really good at this?
Austin:        Oh, we're fantastic.
Sylvia:        [laughing]
Ali:        [giggling]
Janine:        The chat, the chat has said it, a lot.
Austin:        Oh, the chat has, the chat has been saying it.
Ali:        [cackling, snorts laughing]
Janine:        [laughing]
Austin:        [roll20 boop] And that's of course a success.
Art:        And it worked! It worked!
Austin:        Of course it worked.
Janine:        Hell yeah.
Ali:        Of course a success.
Art:        Ace!
Janine:        Amazing.
Austin and Janine:        [laughing]
Art:        Of the Marielda theater!
Austin:        Uh-huh. The Ace of the, yeah, of the Font Theater is here. Uh, okay. This is, it's going incredibly well. Uh, the most important part of the intermission phase of the game is to take an actual intermission from play. Encourage players to step away from the game for a moment to stretch and refuel before returning. We are going to take a break. 
Act 2 - 2:47:05
Austin:        Once everyone is back, review the current number of coin flip successes and failures on both your heist and play scorecards. I'm seeing 7 beautiful lines here under heist. Success, heist. Only 3 failures. And 9 successes on play, with only 1 failure. At the end of the game —
Janine:        It's a good play.
Austin:        It's a good play. At the end of the game, these numbers will determine whether the plot ends in comedy, by the Shakespearean definition, ending with good fortune, a majority of successes, or tragedy, ending in bad fortune — majority failures. These values are independent from each other, so a play with a tragic story could cover for a successful heist, or vice versa. If there's an equal number of tallies in both columns, your plot ends with a mix of good and bad, a tragicomedy. You'll have an equal number of scenes in Act 2 with which to reverse your fortunes, and you'll also be given the ability to rig coin flips via callbacks to earlier plot points. 
As a group, take stock of your story so far, whether you want to try for one ending or another, or leave things up to chance. We want a, we want a good ending here, right? On both of these?
Art:        Yeah.
Austin:        We're rooting for our heroes here? Okay.
Jack:        Yeah, we do.
Janine and Ali:        Yeah.
Sylvia:        It'd be really weird if we had a bad ending, and —
Austin:        Uh — it would be.
Ali:        It wouldn't be that weird, but... [laughing]
Austin:        Wow.
Sylvia:        I mean, you know.
Austin:        Yeah. Uh, how many scenes were in that first — how many props were there? How many props were there per scene, or per act?
Ali:        One. So... 8.
Austin:        So there should be 8, is that right? Well, no, there's, there's — there's 1, 2, 3, 4 —
Janine:        Is it 10?
Austin:        It should be 10? I just realized I stopped keeping track of how many, of what our props were each time, on these cards on the side and I'm trying to fix it.
Sylvia:        We have 10. We have 10.
Austin:        10 crossed out?
Sylvia:        Yeah.
Austin:        What am I missing on the left? What came after the Samol elephant? Samolephant?
Jack:        Uh...
Austin:        Okay, let's go backwards.
Janine:        So, counterfeit money was the very last one. Before that was the full bar set.
Austin:        No, wait, I thought the —
Sylvia:        That was the collapsible ladder.
Austin:        The collapsible ladder was last.
Janine:        Oh, right. Collapsible ladder, then it was full bar set, then it was champagne. Right?
Sylvia:        What about the smoke bomb?
Janine:        And we were all using the bedsheet.
Austin:        Oh, boy. Okay. Ladder... uh, bedsheet. I'm just going to put them out here, and it's fine if they're not in the right order.
Janine:        Yeah, it doesn't matter what order they're in.
Austin:        Bedsheet, uh, what else do we need?
Jack:        Twin.
Sylvia:        Bomb.
Austin:        Twin... what else did we have? Champagne... is that it? Oh, and bar set. This is important for a thing I'm about to explain.
Sylvia:        Smoke bomb! Is that not listed?
Austin:        Smoke bomb. It's not.
Janine:        Oh yeah, shit, sorry.
Ali:        Smoke bomb, yeah.
Austin:        Smoke bomb. Uh...
Art:        [unintelligible] bar set.
Sylvia:        I must have been saying it too quietly, because I said it like four times.
Austin:        No, you did, I just hadn't written it down.
Sylvia:        Okay, okay.
Austin:        Is that it? 1, 2, 3, 4, 5, 6... uh-oh, I scrolled too fast. 1, 2, 3, 4, 5, 6, 7, 8, 9... and I'm missing... and I'm of course missing something. Uh... smoke bomb, got it —
Ali:        You didn't write — oh, you did write twins.
Austin:        Uh... bedsheet? Is bedsheet there? Bedsheet's there. Cat figure is there.
Janine:        Yeah.
Austin:        Uh, identical twin, collapsible ladder, did I write collapsible ladder?
Ali:        Yeah.
Janine:        You're at 10. Oh, wait, no.
Austin:        2 of them are bar set. Yeah. Chat is probably yelling at me, I should just look at chat. Champagne, champagne.
Janine:        Right. 
Ali:        Oh, oh, oh.
Austin:        Champagne. Okay. Here is why this is important, yes. Uh, at the top of Act 2, write Act 2 on a notecard and add it to your timeline. Uh, Act 2 continues until each player has had 2 additional turns, for a total of 4 turns, or 8 scenes, over the course of the game. Act 2 plays the same as Act 1, with two exceptions. If it makes sense within the plot, any heist scene's goal during Act 2 can be: acquiring the target. Once the target is acquired, all the heist scene goals should involve extracting the target and crew from the scene of the crime. So that should be, the heist needs to be about getting the thing and getting out. From now on, we can get the thing any heist scene. 
Two: instead of flipping a coin, you can add a second prop from act one into your scene as a callback. Callbacks let you choose whether a scene succeeds or fails, without flipping a coin. Act 1 prop cards can each only be used for a callback once, and callbacks only apply to the current heist scene or play scene. To avoid flipping a coin for both scenes during a single turn, you'd have to make two separate callbacks. One callback prop for the play, and one for the heist. After evoking an Act 1 callback, mark the card with an X to indicate it can't be used again.
        So, that's why we needed all these, so we could mark them with an X, crossing them out, so that we know we've used them as a callback, giving you a success without needing to roll for it. Okay.
Jack:        You do also have to use the —
Art:        Where is this list located on the —
Austin:        On the left.
Jack:        On the left-hand side. You do also have to use the prop that you were given in the scene, as well?
Austin:        Yes, you do.
Jack:        You can just, you can just —
Austin:        Yep.
Jack:        Combine it with another prop to swing it towards success or failure.
Austin:        Mm-hm. Mm-hm.
Ali:        Oh, okay, okay. And we can all only do this once, or...
Austin:        You can do it for as many things as there are, and there's 10.
Ali:        Oh, okay. Okay.
Austin:        But you can't callback Act 2 things. We just need the Act 1 ones over here, so we had them and knew we could cross them out.
Ali:        Right right right. Okay.
Austin:        Are we ready to get into Act 2?
Ali:        I think so.
Jack:        Yeah.
Sylvia:        Yeah. I guess so.
Austin:        Jack is the director, I believe.
Jack:        Mmm.
Austin:        Let's try to avoid the thing where someone has to direct themselves, this time.
Jack:        I would like to see an Aubrey stage performance —
Sylvia:        Okay.
Jack:        And I would like to see a Castille heist performance.
Ali:        Sure.
Austin:        So we're starting with the general onstage, and with Castille —
Jack:        Oh, wait, hold on. Before we go —
Austin:        Yeah.
Jack:        Can anybody here, on the call, confidently give a quick synopsis of the play so far?
Austin:        Great, great.
Ali:        [laughing]
Syvli:        …No? 
Art:        Not it. I'm just going to say...
Sylvia:        Absolutely not me.
Ali:        Uh... there is a young woman, who is in the army of a moon god.
Austin:        Mmm.
Ali:        Uh, she is... an impressive soldier. She has a lover who feels distant from her. Uh, she has a mean general who is new to her, division, I guess you would say, who is taking her, uh, her as in the general, her like, insecurity and establishment within this place out on this young woman. Uh... the — [laughing] the general, who is overbearing, seems to have a connection with the champagne god people, which is the rival army. While her life is going through this weirdness, and who really knows themselves, there are two spies who are working against the moon god army, uh, we don't really know what their... [laughing] goals are at this point, besides to start a ruckus. Is there anything I'm missing?
Austin:        Uh, do we have the green-grocer? Sorry, go ahead, Jack.
Jack:        Did you say the — the green-grocer, yeah.
Ali:        Oh, the green-grocer is the lover, right, who feels distant from —
Austin:        Yes. Yes.
Ali:        The young girl?
Austin:        Yes.
Ali:        Yeah. Yes?
Austin:        From the woman. Yeah. Mm-hm.
Ali:        Yes. Yes. Okay, yeah.
Austin:        Love it.
Jack:        Who is attempting to discover that the general has been framing her for the theft of the —
Austin:        Right.
Jack:        Champagne map.
Ali:        Yes, yes yes yes, yeah.
Austin:        Interesting that in the first act, a lot of the story is about knowing others, and not yet knowing themself.
Ali:        Ooh.
Art:        I was hoping to bring that in with the musical number, capped it off —
Austin:        Okay, well sure. Yeah, yeah, yeah. Of course. Right.
Ali:        [giggling]
Austin:        Yeah, we didn't really get much about what that musical number was, did we?
Ali:        Can I get a synopsis of the heist so far? Because I feel like those are the details that I've lost — [laughing]
Austin:        Fair.
Ali:        Uh...
Jack:        Okay, so. We have been, The Six, you and me and Aubrey — have been hired by actors who have forgotten their names and identities, to break into the Font Men's headquarters during a play and steal back their identities. Their identities are kept inside The Inkwell, a reservoir — a, uh, globe-shaped library contained deep within a reservoir of ink to protect the contents inside it from being stolen. Everybody has attempted to get into this one way or another — swimming down, fighting ink fish, using a smoke bomb to make the, the library in the center of the Inkwell float up, creating a duplicate book to leave behind, hiding, uh, the fact that the theater company was ever there from the records, protecting it against reconfiguration. And also, just like, fucking it up tremendously.
Austin:        [chuckling]
Jack:        You know. Failing to pay off, uh, uh, someone to come and join us. Uh, and then, uh, successful paying them off with counterfeit money.
Austin:        [laughing]
Janine:        [laughing]
Jack:        Failing to get a key that would have made a whole thing a lot easier. Uh, I feel like Hitchcock fucked it up somewhere else, too, didn’t he?
Austin:        We should note that you don't have the key, which means that, whatever the, whatever the thing is you're looking for must be locked, right? And so, that could be an early challenge.
Jack:        Yeah. Yeah, that’s true.
Austin:        I also just love that Auguste was like, you tried to bribe Auguste with a job, and like a new life, and that didn't work. And then you were like, “how about money?” And Auguste was like, “yep!”
Ali:        [laughing]
Janine:        Yeah.
Austin:        Absolutely.
Art:        Yeah.
Austin:        All right. I think that we're good to go.
Jack:        [laughing] Ugh... he's going to do well in Marielda.
Austin:        Yeah. Uh-huh. Uh, Aubrey —
Art:        Unless he runs into an elephant.
Austin:        Oh, no! Aubrey, what is the first scene? How does Act 2 begin in this play?
Sylvia:        Uh...
Jack:        Oh yeah, you're opening Act 2!
Sylvia:        Uh, I think... my idea is that... Aubrey's character, General Madden, I believe I said.
Austin:        Yeah, General Madden.
Ali:        [giggling]
Austin:        The General, please. The fans like to say General Madden for other reasons, but... the play itself doesn't officially have any character names, I think that's a distinguishing — although I guess, if the only character to have a, a name, is the General, I think it's saying something also, isn't it?
Sylvia:        Yeah. Dang.
Austin:        Hm. All right. Let's do the Sergeant General Madden, for sure.
Sylvia:        Uh... and I think it's, it's, it's this general sort of whipping people up to get ready to go arrest the, the young woman.
Ali:        [gasps]
Jack:        Oh, wow.
Sylvia:        For treason.
Austin:        Oh, no.
Sylvia:        Yeah.
Austin:        I, I can remember some scenes of trying to arrest the young woman in Friends at the Table, it never goes well.
Ali:        [giggling]
Sylvia:        No, usually not.
Austin:        Okay, what's the —
Jack:        Uh, doesn’t the first time it go very well, and then the second time it starts going worse.
Austin:        Uh, yeah. Jack, what is the difficulty here?
Jack:        Oh, gosh. The difficulty here, is that the green-grocer has stolen the letter, and has printed it in the newspaper. Now — this is already, uh, uh, uh, striking. But in Marielda, correct me if I'm wrong here, Austin, that's exceptionally striking. Because the idea of being able to like, disseminate the written word widely —
Austin:        Oh, right, sure.
Jack:        In a newspaper, and it's stolen correspondence from somebody in power —
Austin:        Yeah.
Jack:        It's this like, deeply taboo thing to even be — to sort of appear onstage.
Austin:        Yeah, I imagine, this is, this is what makes it feel like it's like, science fiction to the people here, right? This is clearly not happening in our world. The rules of our society are not being applied here. This is speculative. We're seeing how a different society might work. Maybe... maybe, Samothes was right, and this is propaganda from, from, uh, uh, from Samot, right? Uh, all right. Castille, heists. What are you doing?
Ali:        Heist. Uh, I think it's, uh... Castille's, uh, time in the, the ink library, right? I think that she like, secured the like, oh, we can stay safe in there for the next hour or so, because I took out the patrol, and sucked him into a wall. Question mark. Uh —
Austin:        Uh-huh.
Ali:        So... [laughing]
Jack:        Well fuck.
Ali:        I think that... I guess we don't have to do the like, she goes down there scene. We can just say that she's down there —
Austin:        She's there, yeah.
Ali:        Working on the obstacle. This is a big library, we've switched a book, we're looking for this object. Uh, maybe there's some sort of complicated Dewey Decimal System or whatever, and she's trying to like, uh... like pull on the right, uh, like book in the right aisle to be able to like, unlock something.
Austin:        Mm-hm.
Ali:        In a different part of the library, right? And she's like, cross-referencing between like, I don't know. [laughs] Like, looking for like a certain... uh, there's like a, there's like a, a, a location card that like, has a special code on it or something or is folded in some sort of way, and then she has to go find the book and pull a thing and it'll unlock the other thing.
Austin:        Mm-hm.
Ali:        It's like a weird escape room puzzle.
Austin:        Love it. What is the added difficulty here, Jack?
Jack:        There is something else inside this —
Austin:        Oh, no.
Jack:        Library, that is protected by a similar puzzle.
Austin:        [gasps] Oh.
Jack:        And it is very difficult to know whether you are expending a lot of thought and energy and difficulty to open a door behind which there might be something that you — something valuable, which might be useful to Castille, but might not be the thing that you're spending all this time looking for.
Austin:        Mm-hm.
Ali:        Mm-hm.
Austin:        Yeah, people should go back and watch the escape room simulator that we played earlier —
Ali:        [laughing]
Austin:        For a little, uh, a little peek into what that might be like. Uh, all right. I guess we need Aubrey to give me a 1D5, and then Castille to give a 1D-something else.
Sylvia:        Okay.
Austin:        A 4.
Sylvia:        That’s a 4.
Austin:        So Art's, Art — you're not going to roll anything here, Castille.
Ali:         [giggling]
Austin:        We are getting a very large mirror, as the key prop.
Ali:        [sighs]
Austin:        In this sequence. Aubrey, how do you use that in your, in your thing.
Sylvia:        I'm wondering if I... can I break the mirror?
Austin:        [gasps]
Ali:        [gasps]
Sylvia:        I feel like that's the big dramatic moment, is the bad guy breaks the mirror.
Austin:        Oh my god… What — oh my god, that seems — to what effect?
Jack:        Why do you break the mirror?
Austin:        Yeah. Is there a big speech?
Sylvia:        Yeah, uh, oh, boy, is there? Uh, uh,... yeah. Sure. There's some stuff about, uh... like... I don't know why, I'm imagining this is at the young woman's home for some reason, this part. But.
Austin:        You've broken in —
Sylvia:        Yeah.
Austin:        To further the framing?
Sylvia:        There's some shit about like the, the mirror taunting me, and like —
Ali:        Oh...
Sylvia:        Uh, uh —
Austin:        Well, you're the real traitor, right? And so —
Sylvia:        I don't care about — yeah, well, yeah. And just like, I need to, when I break it there's some line about like, uh, 7 years of bad luck will pale in comparison to the 70 years of misery that this person's going to go through.
Austin:        Oh, no.
Sylvia:        It's not a great line.
Austin:        It's not. Well, let's roll 1D2 and see if it's a great line, or not.
Sylvia:        You know, people might just like [roll20 boop] No, it's not a good line.
Austin:        No, no, it's not a good —
Sylvia:        That's my first, that is the first time I have not —
Jack:        Oh, no.
Sylvia:        I should have, fuck, I should have done a callback.
Austin:        Oh, you — mmm...
Jack:        Oh.
Austin:        Can we retroactively call back?
Sylvia:        I had a callback that I thought of, and then I just rolled because I was like —
Austin:        I think it's fun if you get to retroactively call back, and try to save the scene, is that fun?
Sylvia:        Okay, cool.
Austin:        Or does that remove the strategy —
Janine:        That feels...
Austin:        I think it's fun.
Janine:        Here's the thing. I would be, I would be fine saying it's fun, but only for plays. And not for heists.
Ali:        Oh, sure.
Austin:        Oh, sure.
Sylvia:        Fine by me.
Austin:        Let's do that.
Janine:        Because a play is about constructing the drama. A heist is, you're stealing a thing.
Sylvia:        This sort of like, this doesn't end up, the line sort of flops.
Austin:        Yeah.
Sylvia:        And then, all of a sudden, Aubrey rides out on Samolephant again.
Austin:        Oh...
Sylvia:        And everyone loses their shit.
Austin:        Now we're talking.
Janine:        [laughing]
Sylvia:        Everyone just goes fucking wild.
Austin:        And in this, we —
Janine:        It's the boy!
Austin:        It's, it's the boy. It's Samolephant. And, it's, it's, the general, Sergeant General Madden kind of resaying, “and here's who I am, I'm the one who rides the little elephant.”
Sylvia:        I'm the one who rides the little elephant with the sword.
Austin:        Famous line, from this play.
Sylvia:        Yeah... Breaking Bad.
Austin:        [laughing] Ugh... Breaking, Yeah, Breaking Bad. Uh-huh. Mm-hm. The alternate name for this play.
Sylvia:        Yeah.
Austin:        I mean, a play about, who am I, really? Do I really know myself —
Sylvia:        I'm breaking the mirror, and I'm the bad guy — so...
Austin:        Yeah, it all adds up. Uh, all right, Castille, how do you use this mirror to help solve the difficulty of there being a second, a second hidden riddle puzzle in this, in this, uh, this library, that might confuse you?
Ali:        Uh, I think that there's a trick mirror in the library.
Austin:        Ah, sure.
Ali:        Uh, and that, uh, the way that you determine which of the things that you're pursuing or whatever is like, you're look in the mirror to see what's reflected incorrectly.
Austin:        Mmm.
Ali:        Uh, and then you go towards that shelf.
Austin:        Right. Okay.
Ali:        Uh...
Austin:        Uh, give me the roll. Or do you want to use a callback here, on top of the mirror? To ensure a success. Because we've just ruled that you cannot do that retroactively on a heist.
Ali:        Right. Well, I'm torn here because I, I've — [laughing] I think, uh... as a player of a tabletop RPG game, I sort of want Castille to fail here —
Austin:        I see.
Ali:        So they [giggling] can have a weird Castille looking at herself in the mirror makes her freak out, moment.
Austin:        Yeah, yeah, this is fun. Go ahead and give me the roll. Yeah.
Ali:        [laughing] but I do have a —
Austin:        Well, okay, wait, wait wait wait. Here's the thing. You can do a callback to throw —
Jack:        To make it fail, yeah.
Austin:        To make it failure.
Ali:        Wait a minute... [laughing]
Art:        Yeah, callback says you can choose how it goes, not that it's a success.
Austin:        Yeah. 
Janine:        Yeah.
Ali:        Oh, sure.
Austin:        So if you wanted to —
Jack:        This is great tabletop game design.
Austin:        Call back champagne, or the twin in the sense that you're seeing a twin of yourself in the mirror —
Ali:        [cackling]
Austin:        Or the cat figure — all of this is, you know. That's roleplaying games, baby.
Ali:        Oh, fuck. Okay, okay, okay. Okay. Okay. Give me a moment. Give me — let me get in my zone. [laughing]
Jack:        Slurpee... big slurpee.
Ali:        Cause,it's either — uh, there's so many options here. Um, I was going to be like, oh, there's a smoke bomb, and the smoke bomb like, shows which figures — which isn't cool.
Austin:        Mm-hm.
Ali:        But like, maybe [laughing] it's... uh... it could be the thing of like, like, Castille's starting to shift into like, pala-din mode —
Austin:        Ooh.
Ali:        Like really intensely losing herself, and starting, like [laughing] will become an adversary to this, this thief group, until the like, the cat figure, like — she's losing herself in her, like, her like, consciousness is like, slipping. And she's able to like, direct it into the cat figure to like, not just be —
Austin:        Keep it from —
Ali:        Just be — yeah, just to, yeah, yeah, yeah, to like completely lose —
Austin:        So you still do want the win here, then. You are taking a W.
Ali:        [laughing] I think so.
Austin:        But you're also getting the sequence where you're almost losing yourself. Okay. Love this for you.
Ali:        Yeah, I'm — yes. I'm sitting in two chairs. [laughing]
Austin:        Uh-huh. That's a third — that's another, the 8th success on heist. Uh, uh, so you manage to, to figure out which of these things is the right thing that has the right information in it, that's what it sounds like to me, anyway.
Ali:        Mm-hm. I guess Castille fails here because she's not able to act as a human, and this cat cannot flip through these... [laughs] these books, right, like.
Austin:        But you do succeed. So, wait, you do want the success or you don't want the success? You want the failure? Or do you want the... success? I thought you were saying that the...
Ali:        I guess so, right? Well, because it, it's a failure because it takes her out of the scene in a —
Austin:        Okay. Then yeah, so I'll slide this right over to failure, then.
Ali:        Right, yeah, thank you for that.
Austin:        Boom. Okay.
Ali:        [laughing] Sorry, everybody.
Austin:        No, that's good. Castille’s now just walking around the library as a little cat, everybody.
Ali:        Yeah.
Sylvia:        You're just looking for another excuse to play your Maelgwyn card.
Austin:        Uh-huh!
Jack:        [chuckling]
Austin:        Uh...
Ali:        So?
Austin:        [laughing]
Sylvia:        Nah, listen, I would —
Ali:        [laughing]
Sylvia:        I would do the same thing.
Austin:        Mm-hm.
Sylvia:        If I had a card I could play that made a sad boy show up whenever I wanted him to, I would play that card.
Ali:        [still laughing]
Austin:        Mm-hm.
Janine:        Yeah, true.
Austin:        The sadboy card.
Art:        But we could also play these cards.
Austin:        Yeah. [chuckling]
Ali:        Yeah, we need a Maelgwyn-Aubrey scene, please.
Sylvia:        I mean, I don't have that tension there, I don't want to...
Ali:        [cackling]
Austin:        You have different tensions.
Sylvia:        I want to, I want to let you have, let you have this.
Ali:        Well, yeah, because you like, I know your dad, isn't that what you — [cackling]
Janine:        Right.
Sylvia:        Yeah, I don't know. That line doesn't usually work for me.
Austin:        No, that, this — [laughing]
Janine:        [chuckling] The tension of, “I know your dad.”
Ali:        [laughing] They have things to talk about, is all I'm saying.
Austin:        It's different tension, is what I would say.
Ali:        Yeah. Yes, yes, yes. Yes, yes, yes. Well, obviously, yes. Yeah.
Art:        What's up, I know your dad...
Austin:        Uh-huh.
Ali:        [laughing]
Sylvia:        Mmm...
Art:        Can you help right now? I'm acting very poorly.
Janine:        Buy me some beer.
Sylvia:        I know Malegwyn!
Ali:        Aren't they both being whispered to via mask? Isn't that currently happening?
Austin:        They are both — that is currently happening. It hasn't, it hasn't gone bad yet, right?
Ali:        Sure, yeah.
Austin:        Because, the — yeah, uh-huh. I guess that's true.
Ali:        But that's what's happening in their lives. They have things to talk about.
Austin:        Yeah. They do. They do.
Ali:        [laughing]
Austin:        Uh...
Sylvia:        [laughing]
Austin:        Thesaddestdolphin says, “Austin, this sure sounds like a flag.” I, I'm just here as a facilitator. I don't get to make calls here.
Ali:        [giggling]
Austin:        Other people have to make calls.
Sylvia:        Yeah.
Austin:        All right, that was — is Art director now? Art, you got to cast some people. [slight firework noise]
Art:        All right.
Austin:        The fireworks here are getting increasingly loud. Just as an FYI, hope it doesn't bleed through too much. Who you casting, Art?
Art:        Uh... I would... where was... Violet did the last heist, right?
Sylvia:        Castille just did.
Austin:        Castille—
Art:        No, no, before that.
Austin:        Oh, before that, Violet did. Paying off Auguste —
Art:        Yeah.
Janine:        Yeah.
Austin:        So that y'all would have the library to yourselves. Yeah.
Janine:        Yeah.
Art:        All right. Uh... I think I’d like to keep Violet in a heist scene.
Austin:        Okay.
Art:        Just a physical space question. And... ugh, I just love all these Edmund scenes so much but I can't keep doing them, can I?
Austin:        You can. There's, there's many more to go still.
Art:        All right, give me — give me Edmund on the stage. I love the Edmund on the stage scenes —
Austin:        Edmund on the stage...
Jack:        Hello!
Austin:         Violet in the backstage.
Jack:        I’m a born performer.
Austin:        Yeah.
Art:        So much metaphor.
Austin:        Edmund, what's your stage scene like?
Jack:        Mmm... [pause] I've printed it in the newspaper, I have... but the General rode in on the little elephant. [gasps] I gotta take out that elephant!
Ali:        [gasps]
Austin:        No.
Ali:        [wheezing laughing] Holy shit. [cackling]
Austin:        Your goal is to kill the elephant?!
Janine:        Wow.
Austin:        Is to kill S —
Ali:        Not in real life, in the play.
Austin:        No, in the play, in the play, in the play. In the play.
Ali:        [laughing]
Jack:        Think about it. Everybody... we so nearly were able to save –
Janine:        Like King Richard the III. It's the end of King Richard the III.
Austin:        Interesting. Interesting to me, the green-grocer, self-proclaimed peaceful away from the war, and yet... in a manner, in a moment of crisis, what do they do? Go back to violence. Who are they really? Can they really know themselves? Interesting.
Jack (as Edmund):        Do not talk to me such, my conscience!
Austin:        [laughing]
Ali:        [cackling]
Janine:        [laughing]
Jack:        He says to Ethan, from the other side of the stage
Austin:         Yes! [laughing]
Sylvia:        Oh my god.
Austin:        Oh... staring through the broken mirror, the frame of the broken mirror. There is no more mirror, but there are still two figures onstage. Uh...
Jack (as Edmund):        Oh, do not torment me thus!
Austin:        All right, well that's — well, what's the difficulty here, Art? For killing the elephant.
Art:        Uh... the sheer revulsion from the audience.
Austin:        [laughing]
Janine:        [laughing]
Art:        The audience does not want the elephant to be touched.
Austin:        Boo! [laughing]
Art:        They start — yeah, they just start jeering and booing and Edmund's got to give the performance —
Austin:        Villain!
Art:        Yeah. To turn this around.
Jack:         At one point they just get overexcited, start cheering to see, because they just want to see the elephant again.
Austin:        [laughing] The elephant!
Jack:        Bring, it, out!
Austin:        Keep, it, safe! Bring, it, out!
Art:        Keep, it, safe! Bring, it, out!
Austin:        Oh, incredible. Okay. And then, Violet, in the library, what's, what's your heist situation?
Janine:         Violet is sitting down at August's desk.
Austin:        Mmm.
Janine:        And, is sifting through... what is laid out there, hoping to find clues, indicators, backup keys, you know —
Austin:        Mm-hm. Right, right, right.
Janine:        The cataloguer's desk is a beast, to be dealt with.
Austin:        Art, what is the added difficulty?
Art:        I mean, I really hate to double-dip here...
Austin:        Mm-hm.
Art:        The added difficulty is the sheer anger coming through from the crowd — [laughing] chanting, “bring it out,” the hatred that's just distracting — the fervor is overwhelming from the theater.
Austin:        Hard to keep focus.
Janine:        It would be very distracting.
Jack:        35 feet above —
Austin:        It would be, yeah.
Janine:        I feel like, the story, what's going on up there? Normally they love this part.
Austin:        This isn't supposed to happen — yeah.
Art:        Yeah, normally when we do this play, it doesn't go like this.
Austin:        It kills. Yeah. All right. Give me a... 1D4, Edmund.
Art:        Oh, I forgot about the fucking props!
Austin:        Uh-huh!
Janine:        Uh-huh.
Art:        [laughing]
Janine:        [laughing]
Jack:        Oh, I've got to roll again.
Austin:        What'd you roll? No, no, no, no.
Art:        No, no.
Janine:        4 would just be Sylvi now.
Austin:        Yeah, Sylvi now.
Jack:        That's Sylvi's, okay, cool.
Austin:        So it would be a 1D2, Violet.
Janine:        2, we get a trick candle.
Austin:        A trick candle.
Sylvia:        Aw, man.
Austin:        [laughing] And remember, you can, you can do a callback.
Janine:        Uh...
Jack:        Oh...
Austin:        And on stage you can do a callback after you failed. [chuckling]
Janine:        Are we saying the trick candle is... the trick that it does is the trick that we defined previously? Or is it just any trick? It's just a tricky candle.
Austin:        I think it's the trick we defined previously, it's a candle that —
Janine:        Okay, okay.
Austin:        Does not turn off, that does not stop being alit, alight. Right? This is what a trick candle is?
Art:        [unintelligible]
Janine:        That was what we said before, yeah.
Art:        The Joker's Trick candle, if —
Jack:        To the Joker, this is a normal candle.
Art:        [laughing]
Ali:        Oh, true.
Austin:        Wow. Yeah.
Ali:        True, true, true.
Austin:        Oh...
Jack:        Uh, uh, Edmund, you know, sweating slightly, pulling at his collar —
Jack (as Edmund):        Uh, my friends, I hear you. I hear you. This is a difficult — yes. No one wants to kill an elephant.
Austin:        [laughing]
Jack (as Edmund):        But, watch this!
Jack:        Produces with a flourish from his coat, the trick candle. Lights it — ka-chuu — with a match. Crowd — goes a little quieter, curious about what's going on.
Austin:        Hm!
Jack (as Edmund):        The elephant, the noble creature of nature, my friends, the elephant... as everybody knows, when the elephant is killed —
Jack:        Blows out the candle. The candle leaps back up.
